Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack
229,0,0,3
230,0,0,3
231,0,0,3
232,0,0,3
233,0,0,3
234,0,0,3
235,0,0,3
236,0,0,3
237,0,0,3
238,0,0,3
239,0,0,3
240,0,0,3
241,0,0,3
242,0,0,3
243,0,0,3
244,0,0,3
245,0,0,3
246,0,0,3
247,0,0,3
248,0,0,3
249,0,0,3
250,0,0,3
251,0,0,3
252,0,0,3
253,0,0,3
254,0,0,3
255,0,0,3
256,0,0,3
257,0,0,3
258,0,0,3
259,0,0,3
260,0,0,3
261,0,0,3
262,0,0,3
263,0,0,3
264,0,0,3
265,0,0,3
266,0,0,3
267,0,0,3
268,0,0,3
269,0,0,3
270,0,0,3
271,0,0,3
272,0,0,3
273,0,0,4
274,0,0,4
275,0,0,4
276,0,0,4
277,0,0,4
278,0,0,4
279,0,0,4
280,0,0,4
281,0,0,4
282,0,0,4
283,0,0,4
284,0,0,4
285,0,0,4
286,0,0,4
287,0,0,4
288,0,0,4
289,0,0,4
290,0,0,4
291,0,0,4
292,0,0,4
293,0,0,4
294,0,0,4
295,0,0,4
296,0,0,4
297,0,0,4
298,0,0,4
299,0,0,4
300,0,0,4
301,0,0,4
302,0,0,4
303,0,0,4
304,0,0,4
305,0,0,5
306,0,0,5
307,0,0,5
308,0,0,5
309,0,0,5
310,0,0,5
311,0,0,5
312,0,0,5
313,0,0,5
314,0,0,5
315,0,0,5
316,0,0,5
317,0,0,6
318,0,0,6
319,0,0,6
320,0,0,6
321,0,0,6
322,0,0,6
323,0,0,6
324,0,0,6
325,0,0,6
326,0,0,6
327,0,0,6
328,0,0,6
329,0,0,6
330,0,0,6
331,0,0,6
332,0,0,6
333,0,0,6
334,0,0,6
335,0,0,6
336,0,0,6
337,0,0,6
338,0,0,7
339,0,0,7
340,0,0,7
341,0,0,7
342,0,0,7
343,0,0,7
344,0,0,7
345,0,0,7
346,0,0,7
347,0,0,7
348,0,0,7
349,0,0,7
350,0,0,7
351,0,0,7
352,0,0,7
353,0,0,7
354,0,0,7
355,0,0,7
356,0,0,7
357,0,0,7
358,0,0,7
359,0,0,7
360,0,0,7
361,0,0,7
362,0,0,7
363,0,0,7
364,0,0,7
365,0,0,7
366,0,0,7
367,0,0,7
368,0,0,7
369,0,0,7
370,0,0,7
371,0,0,7
372,0,0,7
373,0,0,7
374,0,0,7
375,0,0,7
376,0,0,7
377,0,0,7
378,0,0,7
379,0,0,7
380,0,0,7
381,0,0,7
382,0,0,7
383,0,0,7
384,0,0,7
385,0,0,7
386,0,0,7
387,0,0,7
388,0,0,7
389,0,0,7
390,0,0,7
391,0,0,7
392,0,0,7
393,0,0,7
394,0,0,7
395,0,0,7
396,0,0,7
397,0,0,7
398,0,0,7
399,0,0,7
400,0,0,7
401,0,0,7
402,0,0,7
403,0,0,7
404,0,0,7
405,0,0,7
406,0,0,7
407,0,0,7
408,0,0,7
409,0,0,7
410,0,0,7
411,0,0,7
412,0,0,7
413,0,0,7
414,0,0,7
415,0,0,7
416,0,0,7
417,0,0,7
418,0,0,7
419,0,0,7
420,0,0,7
421,0,0,7
422,0,0,7
423,0,0,7
424,0,0,7
425,0,0,7
426,0,0,7
427,0,0,7
428,0,0,7
429,0,0,7
430,0,0,7
431,0,0,7
432,0,0,7
433,0,0,7
434,0,0,7
435,0,0,7
436,0,0,7
437,0,0,7
438,0,0,7
439,0,0,7
440,0,0,7
441,0,0,7
442,0,0,7
443,0,0,7
444,0,0,7
445,0,0,7
446,0,0,7
447,0,0,7
448,0,0,7
449,0,0,7
450,0,0,7
451,0,0,7
452,0,0,7
453,0,0,7
454,0,0,7
455,0,0,7
456,0,0,7
457,0,0,7
458,0,0,7
459,0,0,7
460,0,0,7
461,0,0,7
462,0,0,7
463,0,0,7
464,0,0,7
465,0,0,7
466,0,0,7
467,0,0,7
468,0,0,7
469,0,0,7
470,0,0,7
471,0,0,7
472,0,0,7
473,0,0,7
474,0,0,7
475,0,0,7
476,0,0,7
477,0,0,7
478,0,0,7
479,0,0,7
480,0,0,7
481,0,0,7
482,0,0,7
483,0,0,7
484,0,0,7
485,0,0,7
486,0,0,7
487,0,0,7
488,0,0,7
489,0,0,7
490,0,0,7
491,0,0,7
492,0,0,7
493,0,0,7
494,0,0,7
495,0,0,7
496,0,0,7
497,0,0,7
498,0,0,7
499,0,0,7
500,0,0,7
501,0,0,7
502,0,0,7
503,0,0,7
504,0,0,7
505,0,0,7
506,0,0,8
507,0,0,8
508,0,0,8
509,0,0,8
510,0,0,8
511,0,0,8
512,0,0,8
513,0,0,8
514,0,0,8
515,0,0,8
516,0,0,8
517,0,0,8
518,0,0,8
519,0,0,8
520,0,0,8
521,0,0,8
522,0,0,8
523,0,0,8
524,0,0,8
525,0,0,8
526,0,0,8
527,0,0,8
528,0,0,8
529,0,0,8
530,0,0,8
531,0,0,8
532,0,0,8
533,0,0,8
534,0,0,8
535,0,0,8
536,0,0,8
537,0,0,8
538,0,0,8
539,0,0,8
540,0,0,9
541,0,0,9
542,0,0,9
543,0,0,9
544,0,0,9
545,0,0,9
546,0,0,9
547,0,0,9
548,0,0,9
549,0,0,9
550,0,0,9
551,0,0,9
552,0,0,9
553,0,0,9
554,0,0,9
555,0,0,9
556,0,0,9
557,0,0,9
558,0,0,9
559,0,0,9
560,0,0,9
561,0,0,9
562,0,0,9
563,0,0,9
564,0,0,9
565,0,0,9
566,0,0,9
567,0,0,9
568,0,0,9
569,0,0,9
570,0,0,9
571,0,0,9
572,0,0,9
573,0,0,9
574,0,0,9
575,0,0,9
576,0,0,9
577,0,0,9
578,0,0,9
579,0,0,9
580,0,0,9
581,0,0,9
582,0,0,9
583,0,0,9
584,0,0,9
585,0,0,9
586,0,0,9
587,0,0,9
588,0,0,9
589,0,0,9
590,0,0,9
591,0,0,9
592,0,0,9
593,0,0,9
594,0,0,9
595,0,0,9
596,0,0,9
597,0,0,9
598,0,0,9
599,0,0,9
600,0,0,9
601,0,0,9
602,0,0,9
603,0,0,9
604,0,0,9
605,0,0,9
606,0,0,9
607,0,0,9
608,0,0,9
609,0,0,9
610,0,0,9
611,0,0,9
612,0,0,9
613,0,0,9
614,0,0,9
615,0,0,9
616,0,0,9
617,0,0,9
618,0,0,9
619,0,0,9
620,0,0,9
621,0,0,9
622,0,0,9
623,0,0,9
624,0,0,9
625,0,0,9
626,0,0,9
627,0,0,9
628,0,0,9
629,0,0,9
630,0,0,9
631,0,0,9
632,0,0,9
633,0,0,9
634,0,0,9
635,0,0,9
636,0,0,9
637,0,0,9
638,0,0,9
639,0,0,9
640,0,0,9
641,0,0,9
642,0,0,9
643,0,0,9
644,0,0,9
645,0,0,9
646,0,0,9
647,0,0,9
648,0,0,9
649,0,0,9
650,0,0,9
651,0,0,9
652,0,0,9
653,0,0,9
654,0,0,9
655,0,0,9
656,0,0,9
657,0,0,9
658,0,0,9
659,0,0,9
660,0,0,9
661,0,0,9
662,0,0,9
663,0,0,9
664,0,0,9
665,0,0,9
666,0,0,9
667,0,0,9
668,0,0,9
669,0,0,9
670,0,0,9
671,0,0,9
672,0,0,9
673,0,0,9
674,0,0,9
675,0,0,9
676,0,0,9
677,0,0,9
678,0,0,9
679,0,0,9
680,0,0,9
681,0,0,9
682,0,0,9
683,0,0,9
684,0,0,9
685,0,0,9
686,0,0,9
687,0,0,10
688,0,0,11
689,0,0,11
690,0,0,11
691,0,0,11
692,0,0,11
693,0,0,11
694,0,0,11
695,0,0,11
696,0,0,11
697,0,0,11
698,0,0,11
699,0,0,11
700,0,0,11
701,0,0,11
702,0,0,11
703,0,0,11
704,0,0,11
705,0,0,11
706,0,0,11
707,0,0,11
708,0,0,11
709,0,0,11
710,0,0,11
711,0,0,11
712,0,0,11
713,0,0,11
714,0,0,11
715,0,0,11
716,0,0,11
717,0,0,11
718,0,0,11
719,0,0,11
720,0,0,11
721,0,0,11
722,0,0,11
723,0,0,11
724,0,0,11
725,0,0,11
726,0,0,11
727,0,0,11
728,0,0,11
729,0,0,11
730,0,0,11
731,0,0,11
732,0,0,11
733,0,0,11
734,0,0,11
735,0,0,12
736,0,0,12
737,0,0,12
738,0,0,12
739,0,0,12
740,0,0,12
741,0,0,12
742,0,0,12
743,0,0,12
744,0,0,12
745,0,0,12
746,0,0,12
747,0,0,12
748,0,0,12
749,0,0,12
750,0,0,12
751,0,0,12
752,0,0,12
753,0,0,12
754,0,0,12
755,0,0,12
756,0,0,12
757,0,0,12
758,0,0,12
759,0,0,12
760,0,0,12
761,0,0,12
762,0,0,12
763,0,0,12
764,0,0,12
765,0,0,12
766,0,0,12
767,0,0,12
768,0,0,12
769,0,0,12
770,0,0,12
771,0,0,12
772,0,0,12
773,0,0,12
774,0,0,12
775,0,0,12
776,0,0,12
777,0,0,12
778,0,0,12
779,0,0,12
780,0,0,12
781,0,0,12
782,0,0,12
783,0,0,12
784,0,0,12
785,0,0,12
786,0,0,12
787,0,0,13
788,0,0,13
789,0,0,13
790,0,0,13
791,0,0,13
792,0,0,13
793,0,0,13
794,0,0,13
795,0,0,13
796,0,0,13
797,0,0,13
798,0,0,13
799,0,0,13
800,0,0,13
801,0,0,13
802,0,0,13
803,0,0,13
804,0,0,13
805,0,0,13
806,0,0,13
807,0,0,13
808,0,0,13
809,0,0,13
810,0,0,13
811,0,0,13
812,0,0,13
813,0,0,13
814,0,0,13
815,0,0,13
816,0,0,13
817,0,0,13
818,0,0,13
819,0,0,13
820,0,0,13
821,0,0,13
822,0,0,13
823,0,0,13
824,0,0,13
825,0,0,13
826,0,0,13
827,0,0,13
828,0,0,13
829,0,0,13
830,0,0,13
831,0,0,13
832,0,0,13
833,0,0,13
834,0,0,13
835,0,0,13
836,0,0,13
837,0,0,13
838,0,0,13
839,0,0,13
840,0,0,13
841,0,0,13
842,0,0,13
843,0,0,13
844,0,0,13
845,0,0,13
846,0,0,13
847,0,0,13
848,0,0,13
849,0,0,14
850,0,0,14
851,0,0,14
852,0,0,14
853,0,0,14
854,0,0,14
855,0,0,14
856,0,0,14
857,0,0,14
858,0,0,14
859,0,0,14
860,0,0,14
861,0,0,14
862,0,0,14
863,0,0,14
864,0,0,14
865,0,0,14
866,0,0,14
867,0,0,14
868,0,0,14
869,0,0,14
870,0,0,14
871,0,0,14
872,0,0,14
873,0,0,14
874,0,0,14
875,0,0,14
876,0,0,14
877,0,0,14
878,0,0,14
879,0,0,14
880,0,0,14
881,0,0,14
882,0,0,14
883,0,0,14
884,0,0,14
885,0,0,14
886,0,0,14
887,0,0,14
888,0,0,14
889,0,0,14
890,0,0,14
891,0,0,14
892,0,0,14
893,0,0,14
894,0,0,14
895,0,0,14
896,0,0,14
897,0,0,14
898,0,0,14
899,0,0,14
900,0,0,14
901,0,0,14
902,0,0,14
903,0,0,14
904,0,0,14
905,0,0,14
906,0,0,14
907,0,0,14
908,0,0,14
909,0,0,14
910,0,0,14
911,0,0,14
912,0,0,14
913,0,0,14
914,0,0,14
915,0,0,14
916,0,0,14
917,0,0,14
918,0,0,14
919,0,0,15
920,0,0,16
921,0,0,16
922,0,0,16
923,0,0,16
924,0,0,16
925,0,0,16
926,0,0,16
927,0,0,16
928,0,0,16
929,0,0,16
930,0,0,16
931,0,0,16
932,0,0,16
933,0,0,16
934,0,0,16
935,0,0,16
936,0,0,16
937,0,0,16
938,0,0,16
939,0,0,16
940,0,0,16
941,0,0,16
942,0,0,16
943,0,0,16
944,0,0,16
945,0,0,16
946,0,0,16
947,0,0,16
948,0,0,16
949,0,0,16
950,0,0,16
951,0,0,16
952,0,0,16
953,0,0,16
954,0,0,16
955,0,0,16
956,0,0,16
957,0,0,16
958,0,0,16
959,0,0,16
960,0,0,16
961,0,0,16
962,0,0,16
963,0,0,16
964,0,0,16
965,0,0,16
966,0,0,16
967,0,0,16
968,0,0,16
969,0,0,16
970,0,0,16
971,0,0,16
972,0,0,16
973,0,0,16
974,0,0,16
975,0,0,16
976,0,0,16
977,0,0,16
978,0,0,16
979,0,0,16
980,0,0,16
981,0,0,16
982,0,0,16
983,0,0,16
984,0,0,16
985,0,0,16
986,0,0,16
987,0,0,16
988,0,0,16
989,0,0,16
990,0,0,16
991,0,0,16
992,0,0,16
993,0,0,16
994,0,0,16
995,0,0,16
996,0,0,16
997,0,0,16
998,0,0,16
999,0,0,16
1000,0,0,16
1001,0,0,16
1002,0,0,16
1003,0,0,16
1004,0,0,16
1005,0,0,16
1006,0,0,16
1007,0,0,16
1008,0,0,16
1009,0,0,16
1010,0,0,16
1011,0,0,16
1012,0,0,16
1013,0,0,16
1014,0,0,16
1015,0,0,16
1016,0,0,16
1017,0,0,16
1018,0,0,16
1019,0,0,16
1020,0,0,16
1021,0,0,16
1022,0,0,16
1023,0,0,16
1024,0,0,16
1025,0,0,16
1026,0,0,16
1027,0,0,16
1028,0,0,16
1029,0,0,16
1030,0,0,16
1031,0,0,16
1032,0,0,16
1033,0,0,16
1034,0,0,16
1035,0,0,16
1036,0,0,16
1037,0,0,16
1038,0,0,16
1039,0,0,16
1040,0,0,16
1041,0,0,16
1042,0,0,16
1043,0,0,16
1044,0,0,16
1045,0,0,16
1046,0,0,16
1047,0,0,16
1048,0,0,16
1049,0,0,16
1050,0,0,16
1051,0,0,16
1052,0,0,16
1053,0,0,16
1054,0,0,16
1055,0,0,16
1056,0,0,16
1057,0,0,16
1058,0,0,16
1059,0,0,16
1060,0,0,16
1061,0,0,16
1062,0,0,16
1063,0,0,16
1064,0,0,16
1065,0,0,16
1066,0,0,16
1067,0,0,16
1068,0,0,16
1069,0,0,16
1070,0,0,16
1071,0,0,16
1072,0,0,16
1073,0,0,16
1074,0,0,16
1075,0,0,16
1076,0,0,16
1077,0,0,16
1078,0,0,16
1079,0,0,16
1080,0,0,16
1081,0,0,16
1082,0,0,16
1083,0,0,16
1084,0,0,16
1085,0,0,16
1086,0,0,16
1087,0,0,16
1088,0,0,16
1089,0,0,16
1090,0,0,16
1091,0,0,16
1092,0,0,16
1093,0,0,16
1094,0,0,16
1095,0,0,16
1096,0,0,16
1097,0,0,17
1098,0,0,18
1099,0,0,18
1100,0,0,18
1101,0,0,18
1102,0,0,18
1103,0,0,18
1104,0,0,18
1105,0,0,18
1106,0,0,18
1107,0,0,18
1108,0,0,18
1109,0,0,18
1110,0,0,18
1111,0,0,18
1112,0,0,18
1113,0,0,18
1114,0,0,18
1115,0,0,18
1116,0,0,18
1117,0,0,18
1118,0,0,18
1119,0,0,18
1120,0,0,18
1121,0,0,18
1122,0,0,18
1123,0,0,18
1124,0,0,18
1125,0,0,18
1126,0,0,18
1127,0,0,18
1128,0,0,18
1129,0,0,18
1130,0,0,18
1131,0,0,18
1132,0,0,18
1133,0,0,18
1134,0,0,18
1135,0,0,18
1136,0,0,18
1137,0,0,18
1138,0,0,18
1139,0,0,18
1140,0,0,18
1141,0,0,18
1142,0,0,18
1143,0,0,18
1144,0,0,18
1145,0,0,18
1146,0,0,18
1147,0,0,18
1148,0,0,18
1149,0,0,18
1150,0,0,18
1151,0,0,18
1152,0,0,18
1153,0,0,18
1154,0,0,18
1155,0,0,18
1156,0,0,18
1157,0,0,18
1158,0,0,18
1159,0,0,18
1160,0,0,18
1161,0,0,18
1162,0,0,18
1163,0,0,18
1164,0,0,18
1165,0,0,18
1166,0,0,18
1167,0,0,18
1168,0,0,18
1169,0,0,18
1170,0,0,18
1171,0,0,18
1172,0,0,18
1173,0,0,18
1174,0,0,18
1175,0,0,18
1176,0,0,18
1177,0,0,18
1178,0,0,18
1179,0,0,18
1180,0,0,18
1181,0,0,18
1182,0,0,18
1183,0,0,18
1184,0,0,18
1185,0,0,18
1186,0,0,18
1187,0,0,18
1188,0,0,18
1189,0,0,18
1190,0,0,18
1191,0,0,18
1192,0,0,18
1193,0,0,18
1194,0,0,18
1195,0,0,18
1196,0,0,18
1197,0,0,18
1198,0,0,18
1199,0,0,18
1200,0,0,18
1201,0,0,18
1202,0,0,18
1203,0,0,18
1204,0,0,18
1205,0,0,18
1206,0,0,18
1207,0,0,18
1208,0,0,18
1209,0,0,18
1210,0,0,18
1211,0,0,18
1212,0,0,18
1213,0,0,18
1214,0,0,18
1215,0,0,18
1216,0,0,18
1217,0,0,18
1218,0,0,18
1219,0,0,18
1220,0,0,18
1221,0,0,18
1222,0,0,18
1223,0,0,18
1224,0,0,18
1225,0,0,18
1226,0,0,18
1227,0,0,18
1228,0,0,18
1229,0,0,18
1230,0,0,18
1231,0,0,18
1232,0,0,18
1233,0,0,18
1234,0,0,18
1235,0,0,18
1236,0,0,18
1237,0,0,18
1238,0,0,18
1239,0,0,18
1240,0,0,18
1241,0,0,18
1242,0,0,18
1243,0,0,18
1244,0,0,18
1245,0,0,18
1246,0,0,18
1247,0,0,18
1248,0,0,18
1249,0,0,18
1250,0,0,18
1251,0,0,18
1252,0,0,18
1253,0,0,18
1254,0,0,18
1255,0,0,18
1256,0,0,18
1257,0,0,18
1258,0,0,18
1259,0,0,18
1260,0,0,18
1261,0,0,18
1262,0,0,18
1263,0,0,18
1264,0,0,18
1265,0,0,18
1266,0,0,18
1267,0,0,18
1268,0,0,18
1269,0,0,18
1270,0,0,18
1271,0,0,18
1272,0,0,18
1273,0,0,18
1274,0,0,18
1275,0,0,18
1276,0,0,18
1277,0,0,18
1278,0,0,18
1279,0,0,18
1280,0,0,18
1281,0,0,18
1282,0,0,18
1283,0,0,18
1284,0,0,18
1285,0,0,18
1286,0,0,18
1287,0,0,18
1288,0,0,18
1289,0,0,18
1290,0,0,18
1291,0,0,18
1292,0,0,18
1293,0,0,18
1294,0,0,18
1295,0,0,18
1296,0,0,18
1297,0,0,18
1298,0,0,18
1299,0,0,18
1300,0,0,18
1301,0,0,18
1302,0,0,18
1303,0,0,18
1304,0,0,18
1305,0,0,18
1306,0,0,18
1307,0,0,18
1308,0,0,18
1309,0,0,18
1310,0,0,18
1311,0,0,18
1312,0,0,18
1313,0,0,18
1314,0,0,18
1315,0,0,18
1316,0,0,18
1317,0,0,18
1318,0,0,18
1319,0,0,18
1320,0,0,18
1321,0,0,18
1322,0,0,18
1323,0,0,18
1324,0,0,18
1325,0,0,18
1326,0,0,18
1327,0,0,18
1328,0,0,18
1329,0,0,18
1330,0,0,18
1331,0,0,18
1332,0,0,18
1333,0,0,18
1334,0,0,18
1335,0,0,18
1336,0,0,18
1337,0,0,18
1338,0,0,18
1339,0,0,18
1340,0,0,19
1341,0,0,20
1342,0,0,20
1343,0,0,20
1344,0,0,20
1345,0,0,20
1346,0,0,20
1347,0,0,20
1348,0,0,20
1349,0,0,20
1350,0,0,20
1351,0,0,20
1352,0,0,20
1353,0,0,20
1354,0,0,20
1355,0,0,20
1356,0,0,20
1357,0,0,20
1358,0,0,20
1359,0,0,20
1360,0,0,20
1361,0,0,20
1362,0,0,20
1363,0,0,20
1364,0,0,20
1365,0,0,20
1366,0,0,20
1367,0,0,20
1368,0,0,20
1369,0,0,20
1370,0,0,20
1371,0,0,20
1372,0,0,20
1373,0,0,20
1374,0,0,20
1375,0,0,20
1376,0,0,20
1377,0,0,20
1378,0,0,20
1379,0,0,21
1380,0,0,22
1381,0,0,22
1382,0,0,22
1383,0,0,22
1384,0,0,22
1385,0,0,22
1386,0,0,22
1387,0,0,22
1388,0,0,22
1389,0,0,22
1390,0,0,22
1391,0,0,22
1392,0,0,22
1393,0,0,22
1394,0,0,22
1395,0,0,22
1396,0,0,22
1397,0,0,22
1398,0,0,22
1399,0,0,22
1400,0,0,22
1401,0,0,22
1402,0,0,22
1403,0,0,22
1404,0,0,22
1405,0,0,22
1406,0,0,22
1407,0,0,22
1408,0,0,22
1409,0,0,22
1410,0,0,22
1411,0,0,22
1412,0,0,22
1413,0,0,22
1414,0,0,22
1415,0,0,22
1416,0,0,22
1417,0,0,22
1418,0,0,22
1419,0,0,22
1420,0,0,22
1421,0,0,22
1422,0,0,22
1423,0,0,22
1424,0,0,22
1425,0,0,22
1426,0,0,22
1427,0,0,22
1428,0,0,22
1429,0,0,22
1430,0,0,22
1431,0,0,22
1432,0,0,22
1433,0,0,22
1434,0,0,22
1435,0,0,22
1436,0,0,22
1437,0,0,22
1438,0,0,22
1439,0,0,22
1440,0,0,22
1441,0,0,22
1442,0,0,22
1443,0,0,22
1444,0,0,22
1445,0,0,22
1446,0,0,22
1447,0,0,22
1448,0,0,22
1449,0,0,22
1450,0,0,22
1451,0,0,22
1452,0,0,22
1453,0,0,22
1454,0,0,22
1455,0,0,22
1456,0,0,22
1457,0,0,22
1458,0,0,22
1459,0,0,22
1460,0,0,22
1461,0,0,22
1462,0,0,22
1463,0,0,22
1464,0,0,22
1465,0,0,22
1466,0,0,22
1467,0,0,22
1468,0,0,22
1469,0,0,22
1470,0,0,22
1471,0,0,22
1472,0,0,22
1473,0,0,22
1474,0,0,22
1475,0,0,22
1476,0,0,22
1477,0,0,22
1478,0,0,22
1479,0,0,22
1480,0,0,22
1481,0,0,22
1482,0,0,22
1483,0,0,23
1484,0,0,23
1485,0,0,23
1486,0,0,23
1487,0,0,23
1488,0,0,23
1489,0,0,23
1490,0,0,23
1491,0,0,23
1492,0,0,23
1493,0,0,23
1494,0,0,23
1495,0,0,23
1496,0,0,23
1497,0,0,23
1498,0,0,23
1499,0,0,23
1500,0,0,23
1501,0,0,23
1502,0,0,23
1503,0,0,23
1504,0,0,23
1505,0,0,23
1506,0,0,23
1507,0,0,23
1508,0,0,23
1509,0,0,23
1510,0,0,23
1511,0,0,23
1512,0,0,23
1513,0,0,23
1514,0,0,23
1515,0,0,23
1516,0,0,23
1517,0,0,23
1518,0,0,23
1519,0,0,23
1520,0,0,23
1521,0,0,23
1522,0,0,23
1523,0,0,23
1524,0,0,23
1525,0,0,23
1526,0,0,23
1527,0,0,23
1528,0,0,23
1529,0,0,23
1530,0,0,23
1531,0,0,23
1532,0,0,23
1533,0,0,23
1534,0,0,23
1535,0,0,23
1536,0,0,23
1537,0,0,23
1538,0,0,23
1539,0,0,23
1540,0,0,23
1541,0,0,23
1542,0,0,23
1543,0,0,23
1544,0,0,23
1545,0,0,23
1546,0,0,23
1547,0,0,23
1548,0,0,23
1549,0,0,23
1550,0,0,23
1551,0,0,23
1552,0,0,23
1553,0,0,23
1554,0,0,23
1555,0,0,23
1556,0,0,23
1557,0,0,23
1558,0,0,23
1559,0,0,23
1560,0,0,23
1561,0,0,23
1562,0,0,23
1563,0,0,23
1564,0,0,23
1565,0,0,23
1566,0,0,23
1567,0,0,23
1568,0,0,23
1569,0,0,23
1570,0,0,23
1571,0,0,23
1572,0,0,23
1573,0,0,23
1574,0,0,23
1575,0,0,23
1576,0,0,23
1577,0,0,23
1578,0,0,23
1579,0,0,23
1580,0,0,23
1581,0,0,23
1582,0,0,23
1583,0,0,23
1584,0,0,23
1585,0,0,23
1586,0,0,23
1587,0,0,23
1588,0,0,23
1589,0,0,23
1590,0,0,23
1591,0,0,23
1592,0,0,23
1593,0,0,23
1594,0,0,23
1595,0,0,23
1596,0,0,23
1597,0,0,23
1598,0,0,23
1599,0,0,23
1600,0,0,23
1601,0,0,23
1602,0,0,23
1603,0,0,23
1604,0,0,23
1605,0,0,23
1606,0,0,23
1607,0,0,23
1608,0,0,23
1609,0,0,23
1610,0,0,23
1611,0,0,23
1612,0,0,23
1613,0,0,23
1614,0,0,23
1615,0,0,23
1616,0,0,23
1617,0,0,23
1618,0,0,23
1619,0,0,23
1620,0,0,23
1621,0,0,23
1622,0,0,23
1623,0,0,23
1624,0,0,23
1625,0,0,23
1626,0,0,23
1627,0,0,23
1628,0,0,23
1629,0,0,23
1630,0,0,23
1631,0,0,23
1632,0,0,23
1633,0,0,23
1634,0,0,23
1635,0,0,23
1636,0,0,23
1637,0,0,23
1638,0,0,23
1639,0,0,23
1640,0,0,23
1641,0,0,23
1642,0,0,23
1643,0,0,23
1644,0,0,23
1645,0,0,23
1646,0,0,23
1647,0,0,23
1648,0,0,23
1649,0,0,23
1650,0,0,23
1651,0,0,23
1652,0,0,23
1653,0,0,23
1654,0,0,23
